GICDeviceID,SampleDateTime,GICMeasured
10235,8/25/2018 6:02:01 PM,0.60
10235,8/25/2018 6:03:01 PM,0.60
10235,8/25/2018 6:04:01 PM,0.60
10235,8/25/2018 6:05:01 PM,0.60
10235,8/25/2018 6:07:01 PM,0.70
10235,8/25/2018 6:08:01 PM,0.70
10235,8/25/2018 6:09:01 PM,0.70
10235,8/25/2018 6:10:01 PM,0.70
10235,8/25/2018 6:11:01 PM,0.60
10235,8/25/2018 6:12:01 PM,0.60
10235,8/25/2018 6:13:01 PM,0.70
10235,8/25/2018 6:14:01 PM,0.70
10235,8/25/2018 6:15:01 PM,0.70
10235,8/25/2018 6:16:01 PM,0.60
10235,8/25/2018 6:17:01 PM,0.60
10235,8/25/2018 6:18:01 PM,0.60
10235,8/25/2018 6:19:01 PM,0.60
10235,8/25/2018 6:20:01 PM,0.60
10235,8/25/2018 6:21:02 PM,0.60
10235,8/25/2018 6:22:02 PM,0.60
10235,8/25/2018 6:23:02 PM,0.60
10235,8/25/2018 6:24:02 PM,0.60
10235,8/25/2018 6:25:02 PM,0.60
10235,8/25/2018 6:26:02 PM,0.70
10235,8/25/2018 6:27:02 PM,0.60
10235,8/25/2018 6:28:02 PM,0.60
10235,8/25/2018 6:29:02 PM,0.60
10235,8/25/2018 6:30:02 PM,0.60
10235,8/25/2018 6:31:02 PM,0.60
10235,8/25/2018 6:32:02 PM,0.70
10235,8/25/2018 6:34:02 PM,0.70
10235,8/25/2018 6:35:02 PM,0.70
10235,8/25/2018 6:36:02 PM,0.70
10235,8/25/2018 6:37:02 PM,0.70
10235,8/25/2018 6:38:02 PM,0.70
10235,8/25/2018 6:40:02 PM,0.70
10235,8/25/2018 6:41:03 PM,0.70
10235,8/25/2018 6:42:03 PM,0.60
10235,8/25/2018 6:43:03 PM,0.70
10235,8/25/2018 6:44:03 PM,0.70
10235,8/25/2018 6:45:03 PM,0.70
10235,8/25/2018 6:46:03 PM,0.70
10235,8/25/2018 6:47:03 PM,0.70
10235,8/25/2018 6:48:03 PM,0.70
10235,8/25/2018 6:49:03 PM,0.70
10235,8/25/2018 6:50:03 PM,0.70
10235,8/25/2018 6:51:03 PM,0.70
10235,8/25/2018 6:52:03 PM,0.70
10235,8/25/2018 6:53:03 PM,0.70
10235,8/25/2018 6:54:03 PM,0.70
10235,8/25/2018 6:55:03 PM,0.70
10235,8/25/2018 6:56:03 PM,0.70
10235,8/25/2018 6:57:03 PM,0.70
10235,8/25/2018 6:58:03 PM,0.70
10235,8/25/2018 7:00:03 PM,0.70
10235,8/25/2018 7:00:11 PM,0.70
10235,8/25/2018 7:01:03 PM,0.70
10235,8/25/2018 7:02:03 PM,0.70
10235,8/25/2018 7:03:03 PM,0.70
10235,8/25/2018 7:04:03 PM,0.70
10235,8/25/2018 7:05:04 PM,0.70
10235,8/25/2018 7:06:04 PM,0.70
10235,8/25/2018 7:07:04 PM,0.70
10235,8/25/2018 7:08:04 PM,0.70
10235,8/25/2018 7:10:04 PM,0.70
10235,8/25/2018 7:11:04 PM,0.70
10235,8/25/2018 7:12:04 PM,0.70
10235,8/25/2018 7:14:04 PM,0.70
10235,8/25/2018 7:15:04 PM,0.70
10235,8/25/2018 7:16:04 PM,0.70
10235,8/25/2018 7:17:04 PM,0.70
10235,8/25/2018 7:18:04 PM,0.70
10235,8/25/2018 7:19:04 PM,0.70
10235,8/25/2018 7:20:05 PM,0.70
10235,8/25/2018 7:21:05 PM,0.70
10235,8/25/2018 7:22:05 PM,0.70
10235,8/25/2018 7:23:05 PM,0.70
10235,8/25/2018 7:24:05 PM,0.70
10235,8/25/2018 7:25:05 PM,0.70
10235,8/25/2018 7:26:05 PM,0.70
10235,8/25/2018 7:27:05 PM,0.70
10235,8/25/2018 7:28:05 PM,0.70
10235,8/25/2018 7:29:05 PM,0.70
10235,8/25/2018 7:31:05 PM,0.70
10235,8/25/2018 7:32:05 PM,0.70
10235,8/25/2018 7:33:05 PM,0.70
10235,8/25/2018 7:34:05 PM,0.70
10235,8/25/2018 7:35:05 PM,0.70
10235,8/25/2018 7:36:05 PM,0.70
10235,8/25/2018 7:37:06 PM,0.70
10235,8/25/2018 7:38:06 PM,0.70
10235,8/25/2018 7:39:06 PM,0.70
10235,8/25/2018 7:41:06 PM,0.70
10235,8/25/2018 7:42:06 PM,0.70
10235,8/25/2018 7:43:06 PM,0.70
10235,8/25/2018 7:44:06 PM,0.70
10235,8/25/2018 7:45:06 PM,0.70
10235,8/25/2018 7:46:06 PM,0.70
10235,8/25/2018 7:47:06 PM,0.70
10235,8/25/2018 7:48:06 PM,0.70
10235,8/25/2018 7:49:06 PM,0.70
10235,8/25/2018 7:50:06 PM,0.70
10235,8/25/2018 7:51:06 PM,0.70
10235,8/25/2018 7:52:06 PM,0.70
10235,8/25/2018 7:53:06 PM,0.70
10235,8/25/2018 7:54:07 PM,0.70
10235,8/25/2018 7:55:07 PM,0.70
10235,8/25/2018 7:56:07 PM,0.70
10235,8/25/2018 7:57:07 PM,0.70
10235,8/25/2018 7:58:07 PM,0.70
10235,8/25/2018 7:59:07 PM,0.70
10235,8/25/2018 8:00:07 PM,0.70
10235,8/25/2018 8:01:07 PM,0.70
10235,8/25/2018 8:02:07 PM,0.70
10235,8/25/2018 8:05:07 PM,0.70
10235,8/25/2018 8:06:07 PM,0.70
10235,8/25/2018 8:07:07 PM,0.70
10235,8/25/2018 8:08:07 PM,0.70
10235,8/25/2018 8:09:07 PM,0.70
10235,8/25/2018 8:10:07 PM,0.70
10235,8/25/2018 8:11:07 PM,0.70
10235,8/25/2018 8:12:07 PM,0.70
10235,8/25/2018 8:13:07 PM,0.70
10235,8/25/2018 8:13:29 PM,0.80
10235,8/25/2018 8:14:08 PM,0.70
10235,8/25/2018 8:15:08 PM,0.70
10235,8/25/2018 8:16:08 PM,0.70
10235,8/25/2018 8:17:08 PM,0.70
10235,8/25/2018 8:18:08 PM,0.70
10235,8/25/2018 8:19:08 PM,0.80
10235,8/25/2018 8:20:08 PM,0.80
10235,8/25/2018 8:21:08 PM,0.80
10235,8/25/2018 8:22:08 PM,0.80
10235,8/25/2018 8:23:08 PM,0.80
10235,8/25/2018 8:24:08 PM,0.80
10235,8/25/2018 8:25:08 PM,0.80
10235,8/25/2018 8:26:08 PM,0.80
10235,8/25/2018 8:27:08 PM,0.80
10235,8/25/2018 8:28:08 PM,0.80
10235,8/25/2018 8:28:28 PM,0.70
10235,8/25/2018 8:29:08 PM,0.80
10235,8/25/2018 8:30:08 PM,0.80
10235,8/25/2018 8:31:09 PM,0.80
10235,8/25/2018 8:32:09 PM,0.80
10235,8/25/2018 8:33:09 PM,0.80
10235,8/25/2018 8:34:09 PM,0.80
10235,8/25/2018 8:35:09 PM,0.80
10235,8/25/2018 8:36:09 PM,0.80
10235,8/25/2018 8:37:09 PM,0.80
10235,8/25/2018 8:38:09 PM,0.80
10235,8/25/2018 8:39:09 PM,0.80
10235,8/25/2018 8:40:09 PM,0.80
10235,8/25/2018 8:41:09 PM,0.80
10235,8/25/2018 8:42:09 PM,0.80
10235,8/25/2018 8:43:09 PM,0.80
10235,8/25/2018 8:44:09 PM,0.80
10235,8/25/2018 8:45:09 PM,0.80
10235,8/25/2018 8:46:09 PM,0.80
10235,8/25/2018 8:47:09 PM,0.70
10235,8/25/2018 8:48:09 PM,0.80
10235,8/25/2018 8:49:09 PM,0.80
10235,8/25/2018 8:50:09 PM,0.80
10235,8/25/2018 8:51:10 PM,0.80
10235,8/25/2018 8:52:10 PM,0.70
10235,8/25/2018 8:53:10 PM,0.70
10235,8/25/2018 8:54:10 PM,0.80
10235,8/25/2018 8:55:10 PM,0.70
10235,8/25/2018 8:56:10 PM,0.70
10235,8/25/2018 8:57:10 PM,0.70
10235,8/25/2018 8:58:10 PM,0.70
10235,8/25/2018 8:59:10 PM,0.70
10235,8/25/2018 9:00:10 PM,0.70
10235,8/25/2018 9:01:10 PM,0.70
10235,8/25/2018 9:02:10 PM,0.70
10235,8/25/2018 9:03:10 PM,0.70
10235,8/25/2018 9:04:10 PM,0.70
10235,8/25/2018 9:05:10 PM,0.70
10235,8/25/2018 9:06:10 PM,0.70
10235,8/25/2018 9:07:10 PM,0.70
10235,8/25/2018 9:08:10 PM,0.70
10235,8/25/2018 9:09:11 PM,0.70
10235,8/25/2018 9:10:11 PM,0.80
10235,8/25/2018 9:11:11 PM,0.80
10235,8/25/2018 9:12:11 PM,0.80
10235,8/25/2018 9:13:11 PM,0.80
10235,8/25/2018 9:14:11 PM,0.80
10235,8/25/2018 9:15:11 PM,0.80
10235,8/25/2018 9:16:11 PM,0.80
10235,8/25/2018 9:17:11 PM,0.80
10235,8/25/2018 9:18:11 PM,0.80
10235,8/25/2018 9:19:11 PM,0.80
10235,8/25/2018 9:20:11 PM,0.80
10235,8/25/2018 9:21:11 PM,0.80
10235,8/25/2018 9:22:11 PM,0.80
10235,8/25/2018 9:23:11 PM,0.80
10235,8/25/2018 9:24:12 PM,0.80
10235,8/25/2018 9:26:12 PM,0.80
10235,8/25/2018 9:27:12 PM,0.80
10235,8/25/2018 9:28:12 PM,0.80
10235,8/25/2018 9:29:12 PM,0.80
10235,8/25/2018 9:29:16 PM,0.80
10235,8/25/2018 9:30:12 PM,0.80
10235,8/25/2018 9:31:12 PM,0.80
10235,8/25/2018 9:32:12 PM,0.80
10235,8/25/2018 9:33:12 PM,0.80
10235,8/25/2018 9:34:12 PM,0.80
10235,8/25/2018 9:35:12 PM,0.80
10235,8/25/2018 9:37:12 PM,0.80
10235,8/25/2018 9:38:12 PM,0.80
10235,8/25/2018 9:39:12 PM,0.80
10235,8/25/2018 9:40:12 PM,0.80
10235,8/25/2018 9:41:12 PM,0.80
10235,8/25/2018 9:42:12 PM,0.80
10235,8/25/2018 9:43:13 PM,0.80
10235,8/25/2018 9:44:13 PM,0.80
10235,8/25/2018 9:45:13 PM,0.80
10235,8/25/2018 9:46:13 PM,0.80
10235,8/25/2018 9:47:13 PM,0.80
10235,8/25/2018 9:48:13 PM,0.80
10235,8/25/2018 9:49:13 PM,0.80
10235,8/25/2018 9:50:13 PM,0.80
10235,8/25/2018 9:51:13 PM,0.80
10235,8/25/2018 9:52:13 PM,0.80
10235,8/25/2018 9:53:13 PM,0.80
10235,8/25/2018 9:55:13 PM,0.80
10235,8/25/2018 9:56:13 PM,0.80
10235,8/25/2018 9:57:13 PM,0.80
10235,8/25/2018 9:58:13 PM,0.80
10235,8/25/2018 9:59:13 PM,0.80
10235,8/25/2018 10:00:14 PM,0.80
10235,8/25/2018 10:01:14 PM,0.80
10235,8/25/2018 10:03:14 PM,0.80
