GICDeviceID,SampleDateTime,GICMeasured
10239,8/25/2018 6:06:14 PM,-2.00
10239,8/25/2018 6:14:00 PM,-2.10
10239,8/25/2018 6:23:34 PM,-2.80
10239,8/25/2018 6:26:41 PM,-2.20
10239,8/25/2018 6:27:02 PM,-2.70
10239,8/25/2018 6:28:27 PM,-2.60
10239,8/25/2018 6:29:39 PM,-2.50
10239,8/25/2018 6:34:11 PM,-2.40
10239,8/25/2018 6:38:29 PM,-2.30
10239,8/25/2018 6:40:38 PM,-2.40
10239,8/25/2018 6:44:31 PM,-2.50
10239,8/25/2018 6:47:33 PM,-2.30
10239,8/25/2018 6:48:14 PM,-2.80
10239,8/25/2018 6:49:21 PM,-2.90
10239,8/25/2018 6:50:03 PM,-3.00
10239,8/25/2018 6:51:08 PM,-3.10
10239,8/25/2018 6:51:38 PM,-2.40
10239,8/25/2018 6:51:53 PM,-3.20
10239,8/25/2018 6:52:18 PM,-3.30
10239,8/25/2018 6:52:57 PM,-3.40
10239,8/25/2018 6:55:39 PM,-3.50
10239,8/25/2018 6:55:39 PM,-2.40
10239,8/25/2018 6:56:41 PM,-3.60
10239,8/25/2018 7:00:29 PM,-3.50
10239,8/25/2018 7:01:59 PM,-2.50
10239,8/25/2018 7:02:03 PM,-3.40
10239,8/25/2018 7:04:01 PM,-3.30
10239,8/25/2018 7:04:34 PM,-2.60
10239,8/25/2018 7:05:30 PM,-3.20
10239,8/25/2018 7:06:23 PM,-3.10
10239,8/25/2018 7:07:22 PM,-3.00
10239,8/25/2018 7:09:05 PM,-2.70
10239,8/25/2018 7:09:18 PM,-2.80
10239,8/25/2018 7:11:09 PM,-2.70
10239,8/25/2018 7:17:01 PM,-2.60
10239,8/25/2018 7:22:35 PM,-2.50
10239,8/25/2018 7:25:36 PM,-2.60
10239,8/25/2018 7:35:01 PM,-2.40
10239,8/25/2018 7:39:52 PM,-2.70
10239,8/25/2018 7:43:38 PM,-2.60
10239,8/25/2018 7:45:48 PM,-2.50
10239,8/25/2018 7:55:39 PM,-2.50
10239,8/25/2018 7:57:39 PM,-2.60
10239,8/25/2018 8:03:09 PM,-2.50
10239,8/25/2018 8:06:50 PM,-2.40
10239,8/25/2018 8:19:26 PM,-2.50
10239,8/25/2018 8:25:36 PM,-2.60
10239,8/25/2018 8:28:07 PM,-2.70
10239,8/25/2018 8:29:37 PM,-2.80
10239,8/25/2018 8:31:22 PM,-2.90
10239,8/25/2018 8:55:40 PM,-2.30
10239,8/25/2018 9:03:20 PM,-2.60
10239,8/25/2018 9:04:10 PM,-2.70
10239,8/25/2018 9:23:26 PM,-3.10
10239,8/25/2018 9:24:57 PM,-2.90
10239,8/25/2018 9:40:51 PM,-3.30
10239,8/25/2018 9:43:21 PM,-3.20
10239,8/25/2018 9:55:40 PM,-2.30
10239,8/25/2018 9:56:49 PM,-3.10
10239,8/25/2018 9:58:52 PM,-3.00
10239,8/25/2018 10:01:34 PM,-2.90
10239,8/25/2018 10:04:49 PM,-2.80
10239,8/25/2018 10:22:32 PM,-2.20
10239,8/25/2018 10:32:37 PM,-2.10
10239,8/25/2018 10:35:43 PM,-2.00
10239,8/25/2018 10:38:18 PM,-1.90
10239,8/25/2018 10:43:28 PM,-2.00
10239,8/25/2018 10:45:44 PM,-2.10
10239,8/25/2018 10:47:54 PM,-2.20
10239,8/25/2018 10:49:34 PM,-2.30
10239,8/25/2018 10:49:54 PM,-3.20
10239,8/25/2018 10:50:49 PM,-2.40
10239,8/25/2018 10:51:06 PM,-3.30
10239,8/25/2018 10:52:04 PM,-2.60
10239,8/25/2018 10:53:39 PM,-2.70
10239,8/25/2018 10:54:39 PM,-2.80
10239,8/25/2018 10:55:40 PM,-2.80
10239,8/25/2018 10:57:25 PM,-3.00
10239,8/25/2018 10:58:57 PM,-3.20
10239,8/25/2018 10:59:25 PM,-3.10
10239,8/25/2018 11:01:42 PM,-3.10
10239,8/25/2018 11:07:00 PM,-3.20
10239,8/25/2018 11:09:17 PM,-3.30
10239,8/25/2018 11:10:36 PM,-3.20
10239,8/25/2018 11:11:24 PM,-3.40
10239,8/25/2018 11:12:06 PM,-3.30
10239,8/25/2018 11:13:11 PM,-3.40
10239,8/25/2018 11:13:28 PM,-3.50
10239,8/25/2018 11:14:17 PM,-3.60
10239,8/25/2018 11:14:26 PM,-3.50
10239,8/25/2018 11:15:02 PM,-3.70
10239,8/25/2018 11:16:05 PM,-3.80
10239,8/25/2018 11:16:16 PM,-3.60
10239,8/25/2018 11:17:00 PM,-3.90
10239,8/25/2018 11:18:27 PM,-3.70
10239,8/25/2018 11:20:48 PM,-3.90
