GICDeviceID,SampleDateTime,GICMeasured
10234,8/25/2018 6:00:01 PM,-1.30
10234,8/25/2018 6:00:20 PM,-1.40
10234,8/25/2018 6:00:57 PM,-1.40
10234,8/25/2018 6:01:57 PM,-1.40
10234,8/25/2018 6:02:57 PM,-1.40
10234,8/25/2018 6:03:57 PM,-1.40
10234,8/25/2018 6:04:26 PM,-1.30
10234,8/25/2018 6:04:28 PM,-1.40
10234,8/25/2018 6:04:37 PM,-1.50
10234,8/25/2018 6:04:57 PM,-1.40
10234,8/25/2018 6:05:57 PM,-1.40
10234,8/25/2018 6:06:57 PM,-1.40
10234,8/25/2018 6:07:57 PM,-1.40
10234,8/25/2018 6:08:57 PM,-1.40
10234,8/25/2018 6:09:57 PM,-1.50
10234,8/25/2018 6:10:57 PM,-1.40
10234,8/25/2018 6:11:58 PM,-1.40
10234,8/25/2018 6:12:57 PM,-1.40
10234,8/25/2018 6:13:57 PM,-1.40
10234,8/25/2018 6:14:58 PM,-1.30
10234,8/25/2018 6:15:58 PM,-1.40
10234,8/25/2018 6:16:58 PM,-1.40
10234,8/25/2018 6:17:58 PM,-1.40
10234,8/25/2018 6:18:58 PM,-1.40
10234,8/25/2018 6:19:58 PM,-1.40
10234,8/25/2018 6:20:58 PM,-1.40
10234,8/25/2018 6:21:58 PM,-1.40
10234,8/25/2018 6:22:58 PM,-1.40
10234,8/25/2018 6:23:58 PM,-1.40
10234,8/25/2018 6:24:58 PM,-1.40
10234,8/25/2018 6:25:58 PM,-1.40
10234,8/25/2018 6:26:58 PM,-1.40
10234,8/25/2018 6:27:58 PM,-1.40
10234,8/25/2018 6:28:38 PM,-1.30
10234,8/25/2018 6:28:43 PM,-1.40
10234,8/25/2018 6:28:52 PM,-1.50
10234,8/25/2018 6:28:58 PM,-1.40
10234,8/25/2018 6:29:43 PM,-1.40
10234,8/25/2018 6:29:57 PM,-1.50
10234,8/25/2018 6:29:58 PM,-1.40
10234,8/25/2018 6:30:58 PM,-1.40
10234,8/25/2018 6:31:58 PM,-1.40
10234,8/25/2018 6:32:58 PM,-1.40
10234,8/25/2018 6:33:58 PM,-1.40
10234,8/25/2018 6:34:58 PM,-1.40
10234,8/25/2018 6:35:54 PM,-1.40
10234,8/25/2018 6:35:58 PM,-1.40
10234,8/25/2018 6:36:58 PM,-1.40
10234,8/25/2018 6:37:58 PM,-1.40
10234,8/25/2018 6:38:59 PM,-1.40
10234,8/25/2018 6:39:59 PM,-1.40
10234,8/25/2018 6:40:59 PM,-1.40
10234,8/25/2018 6:41:59 PM,-1.40
10234,8/25/2018 6:42:59 PM,-1.40
10234,8/25/2018 6:43:59 PM,-1.40
10234,8/25/2018 6:44:59 PM,-1.40
10234,8/25/2018 6:45:59 PM,-1.40
10234,8/25/2018 6:46:59 PM,-1.40
10234,8/25/2018 6:47:59 PM,-1.40
10234,8/25/2018 6:48:49 PM,-1.50
10234,8/25/2018 6:48:59 PM,-1.40
10234,8/25/2018 6:49:59 PM,-1.40
10234,8/25/2018 6:50:59 PM,-1.40
10234,8/25/2018 6:51:59 PM,-1.40
10234,8/25/2018 6:52:59 PM,-1.40
10234,8/25/2018 6:53:59 PM,-1.40
10234,8/25/2018 6:54:59 PM,-1.40
10234,8/25/2018 6:55:59 PM,-1.40
10234,8/25/2018 6:56:59 PM,-1.40
10234,8/25/2018 6:58:00 PM,-1.40
10234,8/25/2018 6:59:00 PM,-1.40
10234,8/25/2018 7:00:00 PM,-1.40
10234,8/25/2018 7:00:35 PM,-1.40
10234,8/25/2018 7:01:00 PM,-1.40
10234,8/25/2018 7:01:37 PM,-1.50
10234,8/25/2018 7:02:00 PM,-1.40
10234,8/25/2018 7:03:00 PM,-1.40
10234,8/25/2018 7:03:40 PM,-1.40
10234,8/25/2018 7:04:00 PM,-1.40
10234,8/25/2018 7:05:00 PM,-1.40
10234,8/25/2018 7:06:00 PM,-1.40
10234,8/25/2018 7:06:49 PM,-1.60
10234,8/25/2018 7:06:53 PM,-1.50
