Device ID, Start Date Time, End Date Time, Reason, Narrative
10385,03/17/2015 03:00:00,03/18/2015 06:00:00,6-Data Quality (narrative required),Additional phenomena contributing to increased neutral current.
10291,03/17/2015 03:00:00,03/18/2015 06:00:00,6-Data Quality (narrative required),Data compression for our historian causes a reduction of stored datapoints which in some cases makes a pulse look like a ramp
10292,03/17/2015 03:00:00,03/18/2015 06:00:00,6-Data Quality (narrative required),Data compression for our historian causes a reduction of stored datapoints which in some cases makes a pulse look like a ramp
10293,03/17/2015 03:00:00,03/18/2015 06:00:00,6-Data Quality (narrative required),Data compression for our historian causes a reduction of stored datapoints which in some cases makes a pulse look like a ramp
10294,03/17/2015 03:00:00,03/18/2015 06:00:00,6-Data Quality (narrative required),Data compression for our historian causes a reduction of stored datapoints which in some cases makes a pulse look like a ramp
10295,03/17/2015 03:00:00,03/18/2015 06:00:00,6-Data Quality (narrative required),Data compression for our historian causes a reduction of stored datapoints which in some cases makes a pulse look like a ramp
10296,03/17/2015 03:00:00,03/18/2015 06:00:00,6-Data Quality (narrative required),Data compression for our historian causes a reduction of stored datapoints which in some cases makes a pulse look like a ramp
