GICDeviceID,SampleDateTime,GICMeasured
10609,12/2/2023 12:00:00 AM,-0.70
10609,12/2/2023 12:00:16 AM,-0.80
10609,12/2/2023 12:00:23 AM,-0.70
10609,12/2/2023 12:00:26 AM,-0.80
10609,12/2/2023 12:00:29 AM,-0.70
10609,12/2/2023 12:00:50 AM,-0.80
10609,12/2/2023 12:01:04 AM,-0.60
10609,12/2/2023 12:01:07 AM,-0.70
10609,12/2/2023 12:01:15 AM,-0.60
10609,12/2/2023 12:01:18 AM,-0.90
10609,12/2/2023 12:01:20 AM,-0.70
10609,12/2/2023 12:01:49 AM,-0.60
10609,12/2/2023 12:02:04 AM,-0.70
10609,12/2/2023 12:02:27 AM,-0.60
10609,12/2/2023 12:02:29 AM,-0.70
10609,12/2/2023 12:02:41 AM,-0.60
10609,12/2/2023 12:02:53 AM,-0.80
10609,12/2/2023 12:02:58 AM,-0.70
10609,12/2/2023 12:03:25 AM,-0.80
10609,12/2/2023 12:03:27 AM,-0.70
10609,12/2/2023 12:03:29 AM,-0.80
10609,12/2/2023 12:03:32 AM,-0.70
10609,12/2/2023 12:03:37 AM,-0.80
10609,12/2/2023 12:03:53 AM,-0.70
10609,12/2/2023 12:04:05 AM,-0.80
10609,12/2/2023 12:04:09 AM,-0.70
10609,12/2/2023 12:04:19 AM,-0.80
10609,12/2/2023 12:04:23 AM,-0.70
10609,12/2/2023 12:04:36 AM,-0.80
10609,12/2/2023 12:04:41 AM,-0.70
10609,12/2/2023 12:05:51 AM,-0.50
10609,12/2/2023 12:05:55 AM,-0.60
10609,12/2/2023 12:05:57 AM,-0.50
10609,12/2/2023 12:06:00 AM,-0.60
10609,12/2/2023 12:06:07 AM,-0.50
10609,12/2/2023 12:06:41 AM,-0.60
10609,12/2/2023 12:06:44 AM,-0.50
10609,12/2/2023 12:06:48 AM,-0.60
10609,12/2/2023 12:06:51 AM,-0.50
10609,12/2/2023 12:06:59 AM,-0.60
10609,12/2/2023 12:07:01 AM,-0.50
10609,12/2/2023 12:07:30 AM,-0.60
10609,12/2/2023 12:07:33 AM,-0.50
10609,12/2/2023 12:08:03 AM,-0.60
10609,12/2/2023 12:08:13 AM,-0.50
10609,12/2/2023 12:08:21 AM,-0.70
10609,12/2/2023 12:08:24 AM,-0.50
10609,12/2/2023 12:08:28 AM,-0.60
10609,12/2/2023 12:08:32 AM,-0.50
10609,12/2/2023 12:08:35 AM,-0.60
10609,12/2/2023 12:08:42 AM,-0.50
10609,12/2/2023 12:08:50 AM,-0.60
10609,12/2/2023 12:09:01 AM,-0.50
10609,12/2/2023 12:10:44 AM,-0.60
10609,12/2/2023 12:10:55 AM,-0.50
10609,12/2/2023 12:11:12 AM,-0.60
10609,12/2/2023 12:11:17 AM,-0.50
10609,12/2/2023 12:11:20 AM,-0.60
10609,12/2/2023 12:12:05 AM,-0.80
10609,12/2/2023 12:12:44 AM,-0.70
10609,12/2/2023 12:12:47 AM,-0.80
10609,12/2/2023 12:13:44 AM,-0.90
10609,12/2/2023 12:14:10 AM,-0.80
10609,12/2/2023 12:14:52 AM,-1.00
10609,12/2/2023 12:14:58 AM,-1.30
10609,12/2/2023 12:15:02 AM,-0.90
10609,12/2/2023 12:15:05 AM,-1.10
10609,12/2/2023 12:15:14 AM,-0.90
10609,12/2/2023 12:15:21 AM,-1.00
10609,12/2/2023 12:15:28 AM,-0.90
10609,12/2/2023 12:15:32 AM,-1.00
10609,12/2/2023 12:16:04 AM,-1.10
10609,12/2/2023 12:16:09 AM,-1.00
10609,12/2/2023 12:16:36 AM,-0.90
10609,12/2/2023 12:16:41 AM,-1.00
10609,12/2/2023 12:17:30 AM,-1.10
10609,12/2/2023 12:17:33 AM,-1.00
10609,12/2/2023 12:18:04 AM,-1.10
10609,12/2/2023 12:18:09 AM,-1.00
10609,12/2/2023 12:18:14 AM,-1.10
10609,12/2/2023 12:18:32 AM,-0.90
10609,12/2/2023 12:18:36 AM,-1.00
10609,12/2/2023 12:18:48 AM,-0.80
10609,12/2/2023 12:18:51 AM,-0.90
10609,12/2/2023 12:19:06 AM,-1.00
10609,12/2/2023 12:19:22 AM,-0.90
10609,12/2/2023 12:19:28 AM,-1.00
10609,12/2/2023 12:19:39 AM,-0.90
10609,12/2/2023 12:19:41 AM,-1.00
10609,12/2/2023 12:19:53 AM,-0.90
10609,12/2/2023 12:19:56 AM,-1.00
10609,12/2/2023 12:20:01 AM,-0.90
10609,12/2/2023 12:20:19 AM,-1.00
10609,12/2/2023 12:20:23 AM,-0.90
10609,12/2/2023 12:21:03 AM,-0.80
10609,12/2/2023 12:21:37 AM,-0.90
10609,12/2/2023 12:21:40 AM,-0.80
10609,12/2/2023 12:22:34 AM,-0.90
10609,12/2/2023 12:22:38 AM,-0.80
10609,12/2/2023 12:22:48 AM,-0.90
10609,12/2/2023 12:23:11 AM,-0.80
10609,12/2/2023 12:23:13 AM,-0.90
10609,12/2/2023 12:23:16 AM,-0.80
10609,12/2/2023 12:24:22 AM,-0.90
10609,12/2/2023 12:24:26 AM,-0.80
