GICDeviceID,SampleDateTime,GICMeasured
10608,12/2/2023 12:00:00 AM,10.70
10608,12/2/2023 12:07:41 AM,10.80
10608,12/2/2023 12:08:54 AM,10.70
10608,12/2/2023 12:08:58 AM,10.80
10608,12/2/2023 12:11:36 AM,10.70
10608,12/2/2023 12:12:05 AM,10.80
10608,12/2/2023 12:12:08 AM,10.70
10608,12/2/2023 12:12:11 AM,10.80
10608,12/2/2023 12:12:15 AM,10.70
10608,12/2/2023 12:12:17 AM,10.80
10608,12/2/2023 12:12:26 AM,10.70
10608,12/2/2023 12:34:05 AM,10.80
10608,12/2/2023 12:34:08 AM,10.70
10608,12/2/2023 12:34:45 AM,10.80
10608,12/2/2023 12:34:47 AM,10.70
10608,12/2/2023 12:35:16 AM,10.80
10608,12/2/2023 12:35:18 AM,10.70
10608,12/2/2023 12:35:59 AM,10.80
10608,12/2/2023 12:36:02 AM,10.70
10608,12/2/2023 12:36:27 AM,10.80
10608,12/2/2023 12:36:46 AM,10.70
10608,12/2/2023 12:37:02 AM,10.80
10608,12/2/2023 12:37:17 AM,10.70
10608,12/2/2023 12:37:19 AM,10.80
10608,12/2/2023 12:37:42 AM,10.70
10608,12/2/2023 12:39:33 AM,10.80
10608,12/2/2023 12:39:48 AM,10.70
10608,12/2/2023 12:39:51 AM,10.80
10608,12/2/2023 12:40:36 AM,10.70
10608,12/2/2023 12:40:44 AM,10.80
10608,12/2/2023 12:50:06 AM,10.90
10608,12/2/2023 12:50:40 AM,10.80
10608,12/2/2023 12:50:47 AM,10.90
10608,12/2/2023 1:00:00 AM,10.90
10608,12/2/2023 1:00:17 AM,11.00
10608,12/2/2023 1:00:21 AM,10.90
10608,12/2/2023 1:00:24 AM,11.00
10608,12/2/2023 1:02:08 AM,10.90
10608,12/2/2023 1:02:12 AM,11.00
10608,12/2/2023 1:04:30 AM,10.90
10608,12/2/2023 1:05:46 AM,11.00
10608,12/2/2023 1:14:17 AM,11.10
10608,12/2/2023 1:14:57 AM,11.00
10608,12/2/2023 1:15:13 AM,11.10
10608,12/2/2023 1:15:59 AM,11.00
10608,12/2/2023 1:16:20 AM,11.10
10608,12/2/2023 1:27:05 AM,11.00
10608,12/2/2023 1:27:11 AM,11.10
10608,12/2/2023 1:29:12 AM,11.00
10608,12/2/2023 1:29:19 AM,11.10
10608,12/2/2023 1:29:23 AM,11.00
10608,12/2/2023 1:29:27 AM,11.10
10608,12/2/2023 1:29:29 AM,11.00
10608,12/2/2023 1:38:56 AM,10.90
10608,12/2/2023 1:38:59 AM,11.00
10608,12/2/2023 1:39:22 AM,10.90
10608,12/2/2023 1:39:30 AM,11.00
10608,12/2/2023 1:39:41 AM,10.90
10608,12/2/2023 1:39:43 AM,11.00
10608,12/2/2023 1:39:53 AM,10.90
10608,12/2/2023 1:39:56 AM,11.00
10608,12/2/2023 1:40:40 AM,10.90
10608,12/2/2023 1:40:46 AM,11.00
10608,12/2/2023 1:54:39 AM,11.10
10608,12/2/2023 2:00:00 AM,11.00
10608,12/2/2023 2:00:07 AM,11.10
10608,12/2/2023 2:02:16 AM,11.00
10608,12/2/2023 2:02:18 AM,11.10
10608,12/2/2023 2:02:32 AM,11.00
10608,12/2/2023 2:02:35 AM,11.10
10608,12/2/2023 2:03:17 AM,11.00
10608,12/2/2023 2:03:22 AM,11.10
10608,12/2/2023 2:03:24 AM,11.00
10608,12/2/2023 2:36:05 AM,10.90
10608,12/2/2023 2:36:07 AM,11.00
10608,12/2/2023 2:36:18 AM,10.90
10608,12/2/2023 2:44:48 AM,10.80
10608,12/2/2023 2:44:51 AM,10.90
10608,12/2/2023 2:44:55 AM,10.80
10608,12/2/2023 3:22:41 AM,10.70
10608,12/2/2023 3:38:02 AM,10.60
10608,12/2/2023 3:38:05 AM,10.70
10608,12/2/2023 3:38:09 AM,10.60
10608,12/2/2023 3:52:12 AM,10.70
10608,12/2/2023 3:52:19 AM,10.60
10608,12/2/2023 3:53:25 AM,10.70
10608,12/2/2023 3:53:47 AM,10.60
10608,12/2/2023 3:53:58 AM,10.70
10608,12/2/2023 3:54:26 AM,10.60
10608,12/2/2023 3:54:30 AM,10.70
10608,12/2/2023 3:54:33 AM,10.60
10608,12/2/2023 3:55:56 AM,10.70
10608,12/2/2023 3:56:15 AM,10.60
10608,12/2/2023 3:57:25 AM,10.70
10608,12/2/2023 3:57:27 AM,10.60
10608,12/2/2023 3:57:50 AM,10.70
10608,12/2/2023 3:57:54 AM,10.60
10608,12/2/2023 4:31:04 AM,10.50
10608,12/2/2023 4:31:11 AM,10.60
10608,12/2/2023 4:31:22 AM,10.50
10608,12/2/2023 4:32:38 AM,10.60
10608,12/2/2023 4:35:46 AM,10.50
10608,12/2/2023 4:35:48 AM,10.60
10608,12/2/2023 4:36:08 AM,10.50
10608,12/2/2023 4:36:45 AM,10.60
10608,12/2/2023 4:37:09 AM,10.50
10608,12/2/2023 4:37:27 AM,10.60
10608,12/2/2023 4:37:34 AM,10.50
10608,12/2/2023 5:00:00 AM,10.50
10608,12/2/2023 5:22:50 AM,10.70
10608,12/2/2023 5:27:19 AM,10.60
10608,12/2/2023 5:32:07 AM,10.70
10608,12/2/2023 5:36:25 AM,10.60
10608,12/2/2023 5:37:01 AM,10.70
10608,12/2/2023 5:37:37 AM,10.60
10608,12/2/2023 5:37:41 AM,10.70
10608,12/2/2023 5:38:01 AM,10.60
10608,12/2/2023 5:39:26 AM,10.70
10608,12/2/2023 5:42:13 AM,10.60
10608,12/2/2023 5:42:28 AM,10.70
10608,12/2/2023 5:42:31 AM,10.60
10608,12/2/2023 5:42:35 AM,10.70
10608,12/2/2023 5:42:39 AM,10.60
