GICDeviceID,SampleDateTime,GICMeasured
10238,9/27/2017 3:04:32 PM,-1.90
10238,9/27/2017 3:06:32 PM,-2.00
10238,9/27/2017 3:07:17 PM,-1.90
10238,9/27/2017 3:07:31 PM,-1.90
10238,9/27/2017 3:08:47 PM,-1.80
10238,9/27/2017 3:09:52 PM,-1.70
10238,9/27/2017 3:17:32 PM,-1.60
10238,9/27/2017 3:19:53 PM,-1.70
10238,9/27/2017 3:25:14 PM,-1.60
10238,9/27/2017 3:27:33 PM,-1.60
10238,9/27/2017 3:29:19 PM,-1.70
10238,9/27/2017 3:30:34 PM,-1.80
10238,9/27/2017 3:31:14 PM,-2.00
10238,9/27/2017 3:33:10 PM,-2.10
10238,9/27/2017 3:37:05 PM,-1.90
10238,9/27/2017 3:37:33 PM,-2.00
10238,9/27/2017 3:38:10 PM,-2.10
10238,9/27/2017 3:39:30 PM,-2.20
10238,9/27/2017 3:43:16 PM,-2.30
10238,9/27/2017 3:46:46 PM,-2.20
10238,9/27/2017 3:47:34 PM,-2.10
10238,9/27/2017 3:50:11 PM,-2.20
10238,9/27/2017 3:54:22 PM,-2.10
10238,9/27/2017 3:55:42 PM,-2.00
10238,9/27/2017 3:57:35 PM,-2.00
10238,9/27/2017 4:03:18 PM,-1.90
10238,9/27/2017 4:07:36 PM,-1.80
10238,9/27/2017 4:14:14 PM,-1.90
10238,9/27/2017 4:17:37 PM,-2.00
10238,9/27/2017 4:27:38 PM,-2.10
10238,9/27/2017 4:32:51 PM,-2.00
10238,9/27/2017 4:37:39 PM,-1.90
10238,9/27/2017 4:47:40 PM,-1.90
10238,9/27/2017 4:48:33 PM,-1.80
10238,9/27/2017 4:50:38 PM,-1.90
10238,9/27/2017 4:55:45 PM,-1.70
10238,9/27/2017 4:57:03 PM,-1.80
10238,9/27/2017 4:57:40 PM,-1.80
10238,9/27/2017 4:59:08 PM,-1.90
10238,9/27/2017 5:00:14 PM,-1.80
10238,9/27/2017 5:00:53 PM,-1.70
10238,9/27/2017 5:01:26 PM,-1.60
10238,9/27/2017 5:02:10 PM,-1.50
10238,9/27/2017 5:07:41 PM,-1.90
10238,9/27/2017 5:09:14 PM,-1.40
10238,9/27/2017 5:09:25 PM,-1.30
10238,9/27/2017 5:09:46 PM,-1.40
10238,9/27/2017 5:17:41 PM,-1.80
10238,9/27/2017 5:17:42 PM,-1.80
10238,9/27/2017 5:19:46 PM,-1.70
10238,9/27/2017 5:23:01 PM,-1.80
10238,9/27/2017 5:24:12 PM,-1.90
10238,9/27/2017 5:25:27 PM,-2.00
10238,9/27/2017 5:26:42 PM,-1.90
10238,9/27/2017 5:27:43 PM,-1.80
10238,9/27/2017 5:34:03 PM,-1.90
10238,9/27/2017 5:35:18 PM,-1.80
10238,9/27/2017 5:37:44 PM,-1.80
10238,9/27/2017 5:39:33 PM,-1.70
10238,9/27/2017 5:44:59 PM,-1.80
10238,9/27/2017 5:47:44 PM,-1.70
10238,9/27/2017 5:47:45 PM,-1.70
10238,9/27/2017 5:57:10 PM,-1.80
10238,9/27/2017 5:57:46 PM,-1.90
10238,9/27/2017 6:01:56 PM,-1.80
10238,9/27/2017 6:03:11 PM,-1.70
10238,9/27/2017 6:03:27 PM,-1.90
10238,9/27/2017 6:07:47 PM,-1.80
10238,9/27/2017 6:17:47 PM,-1.70
10238,9/27/2017 6:24:28 PM,-1.90
10238,9/27/2017 6:26:28 PM,-1.70
10238,9/27/2017 6:27:48 PM,-1.70
10238,9/27/2017 6:32:09 PM,-1.80
10238,9/27/2017 6:35:09 PM,-1.70
10238,9/27/2017 6:37:09 PM,-1.60
10238,9/27/2017 6:37:49 PM,-1.60
10238,9/27/2017 6:40:50 PM,-1.70
10238,9/27/2017 6:43:09 PM,-1.80
10238,9/27/2017 6:43:15 PM,-1.90
