GICDeviceID,SampleDateTime,GICMeasured
10237,9/27/2017 3:00:50 PM,-2.90
10237,9/27/2017 3:01:59 PM,-2.80
10237,9/27/2017 3:04:14 PM,-2.90
10237,9/27/2017 3:05:24 PM,-3.00
10237,9/27/2017 3:06:23 PM,-3.10
10237,9/27/2017 3:07:39 PM,-3.00
10237,9/27/2017 3:08:11 PM,-2.90
10237,9/27/2017 3:09:17 PM,-3.30
10237,9/27/2017 3:09:48 PM,-2.90
10237,9/27/2017 3:10:01 PM,-3.00
10237,9/27/2017 3:10:47 PM,-3.10
10237,9/27/2017 3:11:55 PM,-2.90
10237,9/27/2017 3:12:40 PM,-3.00
10237,9/27/2017 3:12:42 PM,-3.10
10237,9/27/2017 3:12:57 PM,-3.20
10237,9/27/2017 3:13:47 PM,-3.10
10237,9/27/2017 3:13:52 PM,-3.00
10237,9/27/2017 3:14:51 PM,-2.90
10237,9/27/2017 3:15:57 PM,-3.00
10237,9/27/2017 3:16:05 PM,-2.80
10237,9/27/2017 3:16:35 PM,-2.70
10237,9/27/2017 3:17:07 PM,-2.90
10237,9/27/2017 3:17:47 PM,-3.10
10237,9/27/2017 3:17:58 PM,-2.60
10237,9/27/2017 3:21:46 PM,-2.50
10237,9/27/2017 3:21:58 PM,-2.90
10237,9/27/2017 3:22:18 PM,-2.90
10237,9/27/2017 3:22:41 PM,-2.60
10237,9/27/2017 3:22:58 PM,-3.20
10237,9/27/2017 3:24:03 PM,-3.20
10237,9/27/2017 3:24:28 PM,-2.70
10237,9/27/2017 3:24:55 PM,-2.80
10237,9/27/2017 3:25:59 PM,-2.90
10237,9/27/2017 3:26:06 PM,-3.00
10237,9/27/2017 3:26:30 PM,-2.90
10237,9/27/2017 3:26:41 PM,-2.80
10237,9/27/2017 3:26:55 PM,-2.70
10237,9/27/2017 3:27:03 PM,-2.60
10237,9/27/2017 3:28:09 PM,-2.70
10237,9/27/2017 3:28:15 PM,-2.80
10237,9/27/2017 3:28:30 PM,-2.70
10237,9/27/2017 3:29:05 PM,-2.80
10237,9/27/2017 3:29:28 PM,-2.70
10237,9/27/2017 3:29:32 PM,-2.90
10237,9/27/2017 3:29:45 PM,-3.00
10237,9/27/2017 3:30:12 PM,-2.90
10237,9/27/2017 3:30:20 PM,-2.80
10237,9/27/2017 3:31:07 PM,-2.70
10237,9/27/2017 3:31:18 PM,-2.80
10237,9/27/2017 3:31:22 PM,-2.70
10237,9/27/2017 3:31:34 PM,-2.50
10237,9/27/2017 3:31:53 PM,-2.60
10237,9/27/2017 3:32:14 PM,-2.60
10237,9/27/2017 3:32:18 PM,-2.50
10237,9/27/2017 3:32:23 PM,-2.60
10237,9/27/2017 3:32:34 PM,-2.50
10237,9/27/2017 3:32:49 PM,-2.70
10237,9/27/2017 3:32:54 PM,-2.60
10237,9/27/2017 3:32:59 PM,-2.80
10237,9/27/2017 3:33:09 PM,-2.60
10237,9/27/2017 3:33:19 PM,-2.70
10237,9/27/2017 3:33:29 PM,-2.40
10237,9/27/2017 3:33:39 PM,-2.70
10237,9/27/2017 3:33:42 PM,-2.40
10237,9/27/2017 3:34:02 PM,-2.50
10237,9/27/2017 3:34:44 PM,-2.80
10237,9/27/2017 3:34:45 PM,-2.40
10237,9/27/2017 3:34:59 PM,-2.70
10237,9/27/2017 3:35:09 PM,-2.90
10237,9/27/2017 3:35:11 PM,-2.50
10237,9/27/2017 3:35:19 PM,-2.70
10237,9/27/2017 3:35:27 PM,-2.60
10237,9/27/2017 3:35:56 PM,-2.70
10237,9/27/2017 3:35:59 PM,-3.10
10237,9/27/2017 3:36:09 PM,-2.80
10237,9/27/2017 3:36:17 PM,-2.90
10237,9/27/2017 3:36:19 PM,-3.10
10237,9/27/2017 3:36:24 PM,-3.00
10237,9/27/2017 3:36:51 PM,-3.10
10237,9/27/2017 3:37:15 PM,-3.00
10237,9/27/2017 3:38:00 PM,-3.10
10237,9/27/2017 3:38:15 PM,-3.20
10237,9/27/2017 3:38:45 PM,-3.30
10237,9/27/2017 3:39:42 PM,-3.50
10237,9/27/2017 3:39:58 PM,-3.60
10237,9/27/2017 3:40:14 PM,-2.40
10237,9/27/2017 3:40:44 PM,-2.90
10237,9/27/2017 3:40:49 PM,-3.70
10237,9/27/2017 3:40:54 PM,-3.00
10237,9/27/2017 3:40:59 PM,-2.90
10237,9/27/2017 3:41:04 PM,-3.80
10237,9/27/2017 3:41:25 PM,-3.90
10237,9/27/2017 3:42:16 PM,-4.00
10237,9/27/2017 3:42:28 PM,-3.90
10237,9/27/2017 3:42:36 PM,-3.80
10237,9/27/2017 3:42:50 PM,-3.90
10237,9/27/2017 3:44:41 PM,-4.00
10237,9/27/2017 3:44:56 PM,-3.90
10237,9/27/2017 3:45:21 PM,-4.00
10237,9/27/2017 3:45:29 PM,-4.10
10237,9/27/2017 3:45:53 PM,-4.00
10237,9/27/2017 3:46:12 PM,-4.10
10237,9/27/2017 3:46:32 PM,-4.00
10237,9/27/2017 3:46:49 PM,-4.10
10237,9/27/2017 3:47:14 PM,-4.00
10237,9/27/2017 3:47:35 PM,-2.50
10237,9/27/2017 3:47:50 PM,-4.10
10237,9/27/2017 3:48:03 PM,-4.00
10237,9/27/2017 3:48:49 PM,-3.90
10237,9/27/2017 3:48:57 PM,-3.80
10237,9/27/2017 3:49:30 PM,-2.60
10237,9/27/2017 3:49:40 PM,-2.70
10237,9/27/2017 3:49:48 PM,-3.70
10237,9/27/2017 3:50:00 PM,-3.60
10237,9/27/2017 3:50:05 PM,-2.60
10237,9/27/2017 3:50:40 PM,-2.70
10237,9/27/2017 3:50:44 PM,-3.50
10237,9/27/2017 3:51:33 PM,-3.40
10237,9/27/2017 3:51:44 PM,-3.20
10237,9/27/2017 3:55:16 PM,-3.10
10237,9/27/2017 3:56:01 PM,-2.90
10237,9/27/2017 3:56:09 PM,-3.10
10237,9/27/2017 3:56:48 PM,-3.00
10237,9/27/2017 3:57:46 PM,-2.90
10237,9/27/2017 3:59:36 PM,-2.80
